text,label
"""

 References 

i don't like deleting other people's work, so i put the list of references here, it is way too long.   

 Ausserer, A. (1871a): Beiträge zur Kenntniss der Arachniden-Familie der Territelariae Thorell (Mygalidae Autor).Verh. zool.-bot. Ges. Wien 21: 117-224.
 Bertkau, P. (1880a): Verzeichniss der von Prof. Ed. van Beneden auf seiner im Auftrage der Belgischen Regierung unternommen wissenschaftlichen Reise nach Brasilien und La Plata im Jahren 1872-73 gensammelten Arachniden.Mem. Cour. Acad. Belg. 43: 1-120.
 Bond, Jason E. (1994): Seta-Spigot homology and silk production in first instar Antrodiaetus unicolor spiderlings (Araneae: Antrodiaetidae).J. Arachnol. 22: 19-22.
 Bücherl, W. (1957): Sôbre a importância dos bulbos copuladores e das apófises tibiais dos machos na sistemática das aranhas caranguejeiras (Orthognatha).Anais Acad. bras. Cienc. 29: 377-416.
 Bücherl, W., a Timotheo Da Costa & S. Lucas (1971): Revisão de alguns tipos de aranhas caranguejeiras (Orthognatha) estabelecidos por Candido de Mello-Leitão e depositados no Museu Nacional do Rio.Mems Inst. Butantan 35: 117-138.
 Cambridge, F. O. P.- (1896): On the Theraphosidae of the lower Amazons: being an account of the new genera and species of this group of spiders discovered during the expedition of the steamship """"Faraday"""" up the river Amazons.Proc. zool. Soc. Lond. 1896: 716-766.
 Caporiacco, L. Di. (1947a): Diagnosi preliminari de specie nuove di aracnidi della Guiana Brittanica raccolte dai professori Beccari e Romiti.Monitore zool. ital. 56: 20-34.
 Chamberlin, R. V. (1916): Results of the Yale Peruvian Expedition of 1911. The Arachnida.Bull. Mus. comp. Zool. Harvard 60: 177-299.
 Coyle, F. A. (1984): A revision of the African mygalomorph spider genus Allothele (Araneae, Dipluridae).Am. Mus. Novit. 2794: 1-20.
 Coyle, F. A. (1986): Chilehexops, a new funnelweb mygalomorph spider genus from Chile (Araneae, Dipluridae).Am. Mus. Novit. 2860: 1-10.
 Coyle, F. A. (1988): A revision of the American funnel-web mygalomorph spider genus Euagrus (Araneae, Dipluridae).Bull. Am. Mus. nat. Hist. 187: 203-292.
 Coyle, F. A., T. C. O'shields (1990): Courtship and mating behavior of Thelechoris karschi (Araneae, Dipluridae), an African funnelweb spider.J. Arachnol. 18: 281-296.
 Coyle, F. A., T. E. Meigs (1990): Two new species of Ischnothele funnelweb spiders (Araneae, Mygalomorphae, Dipluridae) from Jamaica.J. Arachnol. 18: 95-111.
 Coyle, Frederick A., O'shields, Theresa C . & Perlmutter, Daniel G . (1991): Observations on the behavior of the kleptoparasitic spider, Mysmenopsis furtiva (Araneae, Mysmenidae).J. Arachnol. 19: 62-66.
 Coyle, F. A. (1995): A revision of the funnelweb mygalomorph spider subfamily Ischnothelinae (Araneae, Dipluridae).Bull. Am. Mus. nat. Hist. 226: 1-133.
 Dörr, Tobias, Andreas Halbig and John Osmani (2006): Auf Vogelspinnensuche in Costa Rica.ARACHNE 11(2): 4-20.
 Gamache, Martin and Amanda Gollaway (2006): Exkursion nach Trinidad: Psalmopoeus cambridgei POCOCK, 1895 in freier Natur.ARACHNE 11(3): 22-26.
 Maréchal, P., C. Marty (1998): Réhabilitation du genre Harmonicon (Pickard-Cambridge, 1896) et description d'une nouvelle espèce de Guyana française (Araneae, Mygalomorphae, Dipluridae).Zoosystema 20: 499-504.
 Mello-Leitão, C. F. De. (1924b): Quelques arachnides nouveaux du Bresil.Ann. Soc. ent. Fr. 93: 179-187.
 Mello-Leitão, C. F. De. (1926a): Algumas Theraphosoideas novas do Brasil.Rev. Mus. Paulista 14: 307-324.
 Mello-Leitão, C. F. De. (1937a): Aranhas novas ou raras.Ann. Acad. brasil. Sci. 9: 1-12.
 Mello-Leitão, C. F. De. (1941a): Notas sobre a sistematica das aranhas com descrição de algumas novas especies Sul Ameicanas.Anais Acad. bras. Cienc. 13: 103-127.
 Mello-Leitão, C. F. De. (1941b): Catalogo das aranhas da Colombia.Anais Acad. bras. Cienc. 13: 233-300.
 Mello-Leitão, C. F. De. (1945c): Some interesting new Brazilian spiders.Trans. Conn. Acad. Arts Sci 36: 169-175.
 Paz S., N. (1993): Aspectos de la biologia reproductiva de Linohele megatheloides (Araneae, Dipluridae).J. Arachnol. 21: 40-49.
 Paz S., N. & Raven, Robert J. (1989): A new species of Linothele from Colombia (Araneae, Mygalomorphae, Dipluridae).J. Arachnol. 18: 79-86.
 Pedroso, D. R., R. L. C. Bapatista (2004): Redescription of Trechona venosa (Latreille, 1832) and designation of its neotype (Araneae: Dipluridae).Revta Ibérica Aracnol. 10: 149-156.
 Raven, R. J. (1983b): Notes on some mygalomorph spiders in the Musée Royal de l'Afrique Centrale (Dipluridae, Hexathelidae, Ctenizidae: Araneae).Revue Zool. afr. 97: 549-562.
 Raven, R. J. (1984c): A revision of the Aname maculata species group (Dipluridae, Araneae) with notes o",0
"Thank You 

Thanks for the link on the reference desks to 'Crux orthodoxa' it was a good read, pretty much what i was looking for, it seems that the cross is slightly ambiguous and has no defined reasons for extra beams. So again, thank you",0
"""

 Albert Einstein 

""""Uncle Albert"""" is Albert Einstein. (source:   """,0
Nvm. I think I fixed it. Cheers!,0
"Sorry, I didn't realize it was privileged correspondence. My bad.",0
"I would object to that title for the same reasons as presented above.  Splitting hairs and playing at semantics does not sidestep the above raised problems, imo.  And one of the arguments Tarc has alluded to is one I agree completely with: If you can't describe a person in terms of their own accomplishments, but only on the nature of their relationship with someone else, then they simply are not notable enough for an article.  If Sarah Brown is only really notable for being the spouse of someone, then this article should be deeply pruned, merged and redirected to Gordon Brown. lute",0
""", 20 June 2014 (UTC)

Please read the discussion. To repeat """"The historical statehood narrative recalls that the Vojna Krajina[Military frontier] galvanised Croatian national sentiment by providing a focus for political mobilisation"""". Also, I dismiss your ad hominem attack.  19:00""",0
"Hello Young Lady
The articles were amended, please read them before reverting them again.",0
"Sorry, I'm colour-blind. I see nothing. Currently I am eating warthog steak. Would you like to join me?",0
", an event which lead Diaghilev to eventually form the original Ballets Russes in 1909",0
There is no copyrighted content at issue. I am the originator of the quoted material on the website regarding the Fatimiya Sufi Order. Furthemore the article on wikipedia was not authored by me. It was authored by Roya Jakoby,0
"""

Speedy deletion of User:Tatoluiz
 A tag has been placed on User:Tatoluiz, requesting that it be speedily deleted from Wikipedia. This has been done under section G11 of the criteria for speedy deletion, because the article seems to be blatant advertising which only promotes a company, product, group, service or person and would need to be fundamentally rewritten in order to become an encyclopedia article. Please read our the guidelines on spam as well as the Wikipedia:Business' FAQ for more information. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Ω612  """,0
"""

 Coming to an understanding 

I've done most of the lion's share of edits on this article, but I want to make it clear that my interest is in having a neutral article, and that I'm not trying to push the idea that the Seth Material is true or valid (that's a judgement that the article can't make).  For example, the first use of the word """"channeled"""" had quotes around it.  I was the one who put those quotes in, though someone else removed them.  I inserted the first instance of the word """"purportedly"""" (even though it is on the list of words to avoid) because I felt it was needed, and I have reinstated it when other editors removed it.  Someone named """"Itsmejudith"""" has just changed the word """"awareness"""" to """"the idea"""", and I support that change.  I'm mentioning these small things simply as examples to show people that the neutrality of the article is important to me.  And despite what you may have thought (speaking to Verbal now), when I substituted """"Jane Roberts, speaking as Seth, said"""" for """"the Seth personality said"""", I believed that I was making a change that was a leap forward in neutrality (since Roberts was the one who actually uttered the words).

Verbal, I would like to try to bury the hatchet and work together on this article.  Your interest in the article appears to me to be negative, but I am willing to consider the possibility that I am wrong and to see your point of view.  In order to work together, we'll have to discuss specifics of the article on this page.  We'll need to discuss individual passages as well as the broader issues of the article's size and the proportion of primary to secondary cites.  If we make a concerted effort to work together, I'm sure we can come to an understanding and improve the article.  Are you with me on this?  """,0
